ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000244306	CTD-2314B22.3	-1.393749807	6.368607937	-9.938062935	2.65256E-19	3.34255E-17	33.14624664	14
ENSG00000189377	CXCL17	-2.797425146	4.405718663	-9.935507364	2.69914E-19	3.38714E-17	33.08617767	19
ENSG00000133105	RXFP2	2.53625645	2.486563462	9.959873699	2.44876E-19	3.09865E-17	33.01663211	13
ENSG00000006468	ETV1	-0.99645162	8.529445029	-9.912973197	3.14679E-19	3.9102E-17	32.999675	7
ENSG00000117115	PADI2	-2.497882467	9.165072289	-9.912602169	3.15475E-19	3.9102E-17	32.99391967	1
ENSG00000132744	ACY3	-2.21840218	2.6637259	-9.916357074	3.07513E-19	3.84302E-17	32.87058788	11
ENSG00000169435	RASSF6	-3.163252622	6.451865765	-9.881633862	3.89461E-19	4.80754E-17	32.76887497	4
ENSG00000170962	PDGFD	-0.976152942	11.03086999	-9.850903991	4.79912E-19	5.8761E-17	32.57478681	11
ENSG00000120471	TP53AIP1	-2.537211026	4.068012519	-9.858413874	4.56043E-19	5.60654E-17	32.55559465	11
ENSG00000159618	GPR114	-1.599491051	4.510976513	-9.840051295	5.16618E-19	6.30003E-17	32.44597391	16
ENSG00000174171	RP11-23P13.6	-1.567282778	8.506605907	-9.821954431	5.84138E-19	7.06643E-17	32.38815527	15
ENSG00000102452	NALCN	-1.905618774	6.322157088	-9.822666393	5.81323E-19	7.06062E-17	32.3719668	13
ENSG00000151882	CCL28	-2.562199261	10.03190824	-9.814345617	6.15084E-19	7.41115E-17	32.33319765	5
ENSG00000143674	MLK4	-1.465406935	7.040345169	-9.813433845	6.189E-19	7.42753E-17	32.32056191	1
ENSG00000185291	IL3RA	0.846028622	10.09634161	9.806812731	6.47327E-19	7.73799E-17	32.28601486	X
ENSG00000119866	BCL11A	-2.633584286	6.249744758	-9.79431773	7.04557E-19	8.38895E-17	32.1815856	2
ENSG00000137673	MMP7	-4.335214209	8.24397065	-9.762468324	8.7423E-19	1.03684E-16	31.97893721	11
ENSG00000144407	PTH2R	-2.119794243	5.668155489	-9.746359133	9.7495E-19	1.14729E-16	31.84929595	2
ENSG00000162366	PDZK1IP1	-2.052058832	7.653464162	-9.729606241	1.09195E-18	1.27999E-16	31.7659528	1
ENSG00000224930	LINC00162	-1.931052999	2.067899024	-9.74888974	9.58396E-19	1.13222E-16	31.69132782	21
ENSG00000062038	CDH3	-3.833135013	8.265177095	-9.71463294	1.20828E-18	1.41089E-16	31.66178762	16
ENSG00000116824	CD2	-1.288879885	6.116231815	-9.698522384	1.34724E-18	1.55514E-16	31.53728988	1
ENSG00000115884	SDC1	-2.286792883	9.521040431	-9.686122134	1.46492E-18	1.67184E-16	31.47916924	2
ENSG00000211630	IGKV1D-13	-2.172861099	1.321705637	-9.833575946	1.33374E-18	1.54545E-16	31.36321639	2
ENSG00000121064	SCPEP1	-0.853854757	12.19287196	-9.670056682	1.63272E-18	1.85632E-16	31.36031385	17
ENSG00000102239	BRS3	2.655818801	2.194205446	9.726362136	1.31178E-18	1.52585E-16	31.35746574	X
ENSG00000211669	IGLV3-10	-3.11685411	2.91639242	-9.686483019	1.46136E-18	1.67184E-16	31.34662448	22
ENSG00000165390	ANXA8	-2.053608876	2.023318021	-9.689435472	1.43251E-18	1.64728E-16	31.29332984	10
ENSG00000253348	MIR4454	-2.506291167	5.014137555	-9.652016048	1.84401E-18	2.08091E-16	31.20501927	5
ENSG00000173805	HAP1	-2.843452542	5.588085986	-9.649594775	1.87436E-18	2.1073E-16	31.2030884	17
ENSG00000260577	RP11-615I2.2	-2.5342774	2.940550052	-9.659608327	1.75196E-18	1.98444E-16	31.16983175	16
ENSG00000260807	RP11-161M6.2	-1.447750185	7.966458126	-9.631622253	2.11576E-18	2.35246E-16	31.11725162	16
ENSG00000154760	SLFN13	-0.875855015	9.587260696	-9.618459547	2.31193E-18	2.53332E-16	31.03140813	17
ENSG00000026751	SLAMF7	-1.799641266	6.52897745	-9.618825512	2.30624E-18	2.53332E-16	31.01512526	1
ENSG00000115593	SMYD1	-3.123306923	5.410102537	-9.621196816	2.2697E-18	2.5052E-16	31.01002914	2
ENSG00000224060	ARSEP1	1.748977266	1.032366156	9.77350526	1.97105E-18	2.20779E-16	30.9966838	Y
ENSG00000134443	GRP	-2.528910788	1.847517402	-9.640627349	1.99117E-18	2.2221E-16	30.95741229	18
ENSG00000144057	ST6GAL2	-2.477616455	4.942399639	-9.610687295	2.43615E-18	2.65024E-16	30.92757284	2
ENSG00000206549	PRSS50	-1.909631934	6.545939712	-9.597717182	2.6584E-18	2.87136E-16	30.87523155	3
ENSG00000175318	GRAMD2	-3.234026655	7.482796088	-9.585107897	2.89377E-18	3.10466E-16	30.79952083	15
ENSG00000240041	IGHJ4	-1.502575222	1.196180397	-9.628869961	2.15536E-18	2.38771E-16	30.79880995	14
ENSG00000114805	PLCH1	-2.549432728	5.288244826	-9.585047896	2.89493E-18	3.10466E-16	30.76664286	3
ENSG00000211946	IGHV3-20	-1.685463994	1.157888249	-9.689484043	2.35622E-18	2.57253E-16	30.74384736	14
ENSG00000231826	AC016735.2	-2.959667409	6.353509219	-9.57734046	3.04895E-18	3.25828E-16	30.73753629	2
ENSG00000109667	SLC2A9	-0.816279997	7.42269444	-9.574933872	3.09869E-18	3.29977E-16	30.73583564	4
ENSG00000259439	RP11-89K21.1	-1.529697529	1.134873024	-9.608815573	2.46705E-18	2.67423E-16	30.6601282	2
ENSG00000104332	SFRP1	-1.48421856	13.26970416	-9.565087272	3.31074E-18	3.50093E-16	30.65645124	8
ENSG00000226186	TCEB1P21	-1.724397122	2.124758311	-9.567991351	3.24674E-18	3.4453E-16	30.48848871	2
ENSG00000163121	NEURL3	-3.204030397	4.940075193	-9.537268771	3.991E-18	4.19096E-16	30.44076903	2
ENSG00000165238	WNK2	-2.341466279	8.682646354	-9.529520667	4.20407E-18	4.38426E-16	30.43909782	9
ENSG00000180818	HOXC10	-1.358230668	6.310708699	-9.531100742	4.15972E-18	4.35302E-16	30.4282769	12
ENSG00000211897	IGHG3	-2.86859265	7.649785628	-9.525413188	4.32157E-18	4.49131E-16	30.40628681	14
ENSG00000159166	LAD1	-3.131494402	7.163447418	-9.521720112	4.43E-18	4.57258E-16	30.37779817	1
ENSG00000256916	RP11-817J15.2	-4.000561537	4.038751575	-9.522407029	4.40963E-18	4.56714E-16	30.31214031	11
ENSG00000132704	FCRL2	-2.080887956	2.945233909	-9.518201662	4.53582E-18	4.66588E-16	30.22920699	1
ENSG00000253690	RP11-380I10.4	-1.275328195	1.022790538	-9.541409054	3.88158E-18	4.09026E-16	30.18538307	8
ENSG00000224810	RP11-538D16.2	-1.865587211	1.882445117	-9.51654378	4.58655E-18	4.70207E-16	30.12255005	1
ENSG00000007216	SLC13A2	-4.274728227	5.235703133	-9.485562814	5.64536E-18	5.76799E-16	30.10615649	17
ENSG00000152578	GRIA4	-2.364413087	6.072922847	-9.480228545	5.85075E-18	5.95772E-16	30.08921758	11
ENSG00000230006	ANKRD36BP2	-1.706525993	5.999924874	-9.458162749	6.78231E-18	6.81454E-16	29.94064699	2
ENSG00000178828	RNF186	-2.1862109	4.076281502	-9.465551934	6.45501E-18	6.52906E-16	29.93650241	1
ENSG00000168081	PNOC	-1.916540456	2.148775558	-9.473236641	6.13126E-18	6.22241E-16	29.86520215	8
ENSG00000163071	SPATA18	-0.942569654	8.402354921	-9.42916609	8.23403E-18	8.21854E-16	29.78030062	4
ENSG00000215270	LA16c-60H5.7	-1.73086618	3.557246434	-9.440920394	7.61164E-18	7.62248E-16	29.74840766	22
ENSG00000155324	GRAMD3	-1.105648425	11.12603196	-9.416707263	8.949E-18	8.8736E-16	29.68799917	5
ENSG00000162676	GFI1	-1.035264834	5.538241251	-9.417016496	8.93053E-18	8.8736E-16	29.65716723	1
ENSG00000151914	DST	-1.359530553	14.46909452	-9.405330627	9.65561E-18	9.54297E-16	29.59404825	6
ENSG00000167077	MEI1	-1.054112362	6.268565654	-9.401818102	9.88478E-18	9.73764E-16	29.5731705	22
ENSG00000046651	OFD1	-0.879954223	11.04395816	-9.391283418	1.0605E-17	1.03128E-15	29.52126304	X
ENSG00000120729	MYOT	1.279418969	5.687311231	9.393538332	1.04466E-17	1.01915E-15	29.49691791	5
ENSG00000240505	TNFRSF13B	-2.1387243	2.781707756	-9.400685838	9.9598E-18	9.77968E-16	29.43632674	17
ENSG00000108846	ABCC3	-1.64722884	10.80917181	-9.376953717	1.16691E-17	1.13112E-15	29.4277821	17
ENSG00000179066	AC020907.1	-1.840855898	1.974819313	-9.395465135	1.03131E-17	1.00938E-15	29.32935943	19
ENSG00000259820	AC083843.1	-1.051093457	10.36713378	-9.354857633	1.35215E-17	1.30232E-15	29.28571512	8
ENSG00000148948	LRRC4C	-1.633275829	6.483711975	-9.354070358	1.35926E-17	1.30502E-15	29.26429816	11
ENSG00000110756	HPS5	-0.611667311	10.38971718	-9.343621698	1.45726E-17	1.39028E-15	29.21214934	11
ENSG00000132164	SLC6A11	-1.861392921	2.874015165	-9.362906949	1.28151E-17	1.23823E-15	29.19551452	3
ENSG00000211662	IGLV3-21	-3.204360477	3.902249104	-9.352587017	1.37276E-17	1.31381E-15	29.18432442	22
ENSG00000254829	RP11-7I15.3	-1.179960951	6.775530233	-9.332644582	1.56779E-17	1.48636E-15	29.12764153	11
ENSG00000172461	FUT9	-3.095380699	4.278463805	-9.33733328	1.5196E-17	1.44519E-15	29.099263	6
ENSG00000211892	IGHG4	-2.606524623	6.495869487	-9.325164216	1.64785E-17	1.55737E-15	29.07348361	14
ENSG00000261786	RP4-555D20.2	-2.014018844	4.229466204	-9.320708936	1.69744E-17	1.59773E-15	28.98603118	3
ENSG00000180346	TIGD2	-0.786647239	8.366914673	-9.304771336	1.88732E-17	1.76713E-15	28.96308717	4
ENSG00000134762	DSC3	-2.729883323	7.838863725	-9.28687784	2.12573E-17	1.98422E-15	28.8371293	18
ENSG00000135374	ELF5	-5.131008572	7.308380646	-9.276339437	2.27991E-17	2.10861E-15	28.75284675	11
ENSG00000271795	CTC-251D13.1	-0.944189235	6.315388222	-9.276498101	2.27751E-17	2.10861E-15	28.75040762	5
ENSG00000189233	NUGGC	-1.604728475	3.913418595	-9.283139132	2.17921E-17	2.02787E-15	28.72658378	8
ENSG00000157404	KIT	-2.160594059	11.3682612	-9.253461385	2.65392E-17	2.4322E-15	28.61392449	4
ENSG00000261175	CTD-2015G9.2	-2.568582945	2.987202334	-9.268248616	2.40578E-17	2.21823E-15	28.58097125	16
ENSG00000157765	SLC34A2	-3.980700343	7.566043052	-9.24352333	2.83481E-17	2.58233E-15	28.54596347	4
ENSG00000233332	RP4-799P18.2	-2.444651248	2.457641757	-9.265646833	2.4477E-17	2.25003E-15	28.52361122	1
ENSG00000187260	WDR86	-1.389214101	8.995741097	-9.228245727	3.13706E-17	2.84907E-15	28.46188347	7
ENSG00000065618	COL17A1	-3.625918353	9.855679908	-9.225788506	3.18857E-17	2.88719E-15	28.43790436	10
ENSG00000259828	RP11-63E9.1	2.187386803	2.7584447	9.252395034	2.74648E-17	2.50942E-15	28.37421514	6
ENSG00000165186	PTCHD1	-2.476361708	7.695511264	-9.211799953	3.49827E-17	3.14875E-15	28.34605623	X
ENSG00000153563	CD8A	-1.569548407	7.101360227	-9.200992235	3.75784E-17	3.36238E-15	28.27125261	2
ENSG00000198851	CD3E	-1.231301798	6.883237752	-9.192505461	3.97502E-17	3.54621E-15	28.21213392	11
ENSG00000135269	TES	-0.688836053	11.14469428	-9.187082432	4.12027E-17	3.66498E-15	28.18280124	7
ENSG00000254951	RP11-494M8.4	-2.877464818	3.194019408	-9.202162128	3.72885E-17	3.34634E-15	28.16196242	11
ENSG00000159212	CLIC6	1.481762429	10.13418638	9.155017022	5.09344E-17	4.49099E-15	27.98132098	21
ENSG00000186766	FOXI2	1.366229662	4.361869251	9.158061546	4.99199E-17	4.41441E-15	27.90688814	10
ENSG00000161055	SCGB3A1	-2.646967333	6.7912819	-9.144631696	5.45517E-17	4.76823E-15	27.89813773	5
ENSG00000135373	EHF	-4.442196339	8.142530932	-9.141806072	5.55793E-17	4.84405E-15	27.8825412	11
ENSG00000256124	RP11-84E24.3	-3.707926141	4.302371771	-9.150346074	5.25309E-17	4.61762E-15	27.8752254	17
ENSG00000160183	TMPRSS3	-4.248335054	5.897250385	-9.134861245	5.81874E-17	5.05678E-15	27.81888586	21
ENSG00000211935	IGHV1-3	-1.283032282	0.92214075	-9.183707725	4.4442E-17	3.94153E-15	27.76269627	14
ENSG00000169047	IRS1	-0.725798295	11.52991667	-9.116141168	6.58387E-17	5.68902E-15	27.71838424	2
ENSG00000239492	FAM25HP	-1.775273532	1.814815245	-9.149928613	5.2676E-17	4.61762E-15	27.70131312	10
ENSG00000254148	RP11-84E24.2	-4.112043304	4.769247862	-9.118562999	6.47951E-17	5.6149E-15	27.68425235	17
ENSG00000250602	RP11-517I3.1	-0.877625088	7.942287197	-9.104785947	7.09583E-17	6.11394E-15	27.65546762	5
ENSG00000087510	TFAP2C	-3.324922216	9.062421253	-9.09922493	7.3608E-17	6.3063E-15	27.61386936	20
ENSG00000149295	DRD2	-2.240124809	5.636394428	-9.101551179	7.24878E-17	6.22798E-15	27.59626519	11
ENSG00000111344	RASAL1	-3.015307091	5.567844279	-9.092788161	7.67977E-17	6.561E-15	27.53898236	12
ENSG00000138101	DTNB	-1.056863289	9.606424325	-9.070790089	8.87711E-17	7.54131E-15	27.43516319	2
ENSG00000114547	ROPN1B	-2.880315169	5.012354335	-9.074013826	8.6907E-17	7.40374E-15	27.40187278	3
ENSG00000183914	DNAH2	-0.942858646	7.086177433	-9.067041008	9.09891E-17	7.70808E-15	27.39869689	17
ENSG00000169031	COL4A3	-1.179896402	7.168005919	-9.061862193	9.41437E-17	7.90886E-15	27.36672781	2
ENSG00000183780	SLC35F3	-3.554341632	5.22476102	-9.06246041	9.37738E-17	7.89973E-15	27.33324778	1
ENSG00000267893	AC007461.1	-3.697979283	4.217878177	-9.065625695	9.18407E-17	7.75848E-15	27.31984682	17
ENSG00000163032	VSNL1	-1.964745835	5.62276388	-9.057397763	9.69502E-17	8.09962E-15	27.30866193	2
ENSG00000131746	TNS4	-4.186178678	8.941452808	-9.04159014	1.07572E-16	8.96224E-15	27.23580622	17
ENSG00000139211	AMIGO2	-1.182293351	10.88743594	-9.041114217	1.07909E-16	8.96563E-15	27.23515415	12
ENSG00000253831	ETV3L	-2.404998759	2.5701592	-9.059542113	9.5592E-17	8.00828E-15	27.18496221	1
ENSG00000169035	KLK7	-3.45051846	5.945663514	-9.036530837	1.1121E-16	9.18937E-15	27.18176684	19
ENSG00000261857	MIA	-2.319149052	3.581107961	-9.039672232	1.08937E-16	9.02622E-15	27.12215769	19
ENSG00000129151	BBOX1	-3.557394573	6.480252594	-9.024790876	1.20128E-16	9.84562E-15	27.1150579	11
ENSG00000134827	TCN1	-3.565414593	5.53670842	-9.027444453	1.18052E-16	9.70177E-15	27.11429005	11
ENSG00000237289	CKMT1B	-2.12112175	5.612670164	-9.01484296	1.28239E-16	1.04537E-14	27.03301582	15
ENSG00000115665	SLC5A7	2.111008186	2.994731107	9.029334534	1.16595E-16	9.60814E-15	26.96768926	2
ENSG00000102243	VGLL1	-3.676427075	4.176280293	-9.008168264	1.33983E-16	1.08653E-14	26.94690373	X
ENSG00000007062	PROM1	-3.992326084	7.029623357	-8.990640479	1.50314E-16	1.20401E-14	26.89804472	4
ENSG00000211898	IGHD	-2.952679929	5.549475759	-8.993838651	1.47193E-16	1.18708E-14	26.89753536	14
ENSG00000235501	RP4-639F20.1	0.774673046	7.844445321	8.984032693	1.5697E-16	1.24928E-14	26.86908185	1
ENSG00000156427	FGF18	1.484843952	6.343104123	8.988687194	1.52252E-16	1.21492E-14	26.86856507	5
ENSG00000184995	IFNE	-1.621433858	1.402032979	-9.022328391	1.22087E-16	9.97914E-15	26.82351001	9
ENSG00000148204	CRB2	-1.840661118	3.701178861	-8.991495241	1.49473E-16	1.20227E-14	26.81645519	9
ENSG00000198729	PPP1R14C	-2.1358719	5.734649927	-8.977417685	1.63927E-16	1.30122E-14	26.79393032	6
ENSG00000064651	SLC12A2	-0.882617802	10.92978411	-8.968326349	1.73991E-16	1.37389E-14	26.76437589	5
ENSG00000211670	IGLV3-9	-1.858215851	1.502258181	-9.019698586	1.34006E-16	1.08653E-14	26.75383093	22
ENSG00000225792	AC004540.4	1.487399139	5.718002073	8.972888361	1.68866E-16	1.33692E-14	26.75066381	7
ENSG00000179930	ZNF648	-2.034362763	2.25786542	-8.993971855	1.47065E-16	1.18708E-14	26.72977978	1
ENSG00000054219	LY75	-1.044687428	8.501289451	-8.947804976	1.99018E-16	1.55527E-14	26.64162883	2
ENSG00000246228	CASC8	-1.910419795	2.628478001	-8.96139362	1.82075E-16	1.43398E-14	26.55388449	8
ENSG00000243479	MNX1-AS1	-1.164384671	0.805438972	-8.990465555	1.50486E-16	1.20401E-14	26.52808679	7
ENSG00000162896	PIGR	-4.26177529	8.878787485	-8.916231339	2.4467E-16	1.9022E-14	26.42565171	1
ENSG00000106078	COBL	-1.676840769	9.187833472	-8.911109528	2.52998E-16	1.9619E-14	26.40413619	7
ENSG00000183378	OVCH2	-3.469962545	4.519227557	-8.921874284	2.35809E-16	1.83803E-14	26.40179499	11
ENSG00000237659	RNASEH2CP1	1.409680783	0.863384049	9.075829531	1.97514E-16	1.54866E-14	26.37632059	Y
ENSG00000148735	PLEKHS1	-4.319735925	7.936053042	-8.906207475	2.61232E-16	2.02057E-14	26.35713886	10
ENSG00000134757	DSG3	-3.264749698	6.967611323	-8.904448375	2.64251E-16	2.03871E-14	26.34467777	18
ENSG00000250334	LINC00989	1.138340811	6.692010022	8.898968461	2.7388E-16	2.10227E-14	26.29890039	4
ENSG00000158220	ESYT3	-1.401605496	6.341030242	-8.895614912	2.79944E-16	2.14338E-14	26.27823187	3
ENSG00000183778	B3GALT5	-3.797157891	5.443172824	-8.892238997	2.86183E-16	2.18561E-14	26.23851788	21
ENSG00000186081	KRT5	-3.62944657	12.09553709	-8.884049014	3.01897E-16	2.29982E-14	26.2119816	12
ENSG00000206075	SERPINB5	-3.5288868	6.987311842	-8.881592931	3.06775E-16	2.3311E-14	26.19676151	18
ENSG00000144278	GALNT13	1.955465093	6.967253057	8.879581129	3.10828E-16	2.35599E-14	26.17634545	2
ENSG00000154027	AK5	-2.77410844	8.587452002	-8.871716456	3.27191E-16	2.46764E-14	26.14570799	1
ENSG00000163531	NFASC	-0.951862289	10.70978791	-8.868835029	3.33397E-16	2.50819E-14	26.12526581	1
ENSG00000223812	RP11-197K6.1	-1.519680664	1.60716562	-8.903310658	2.66222E-16	2.04869E-14	26.06771645	3
ENSG00000224652	LINC00885	-2.858811255	3.368329761	-8.874107961	3.22127E-16	2.43552E-14	26.04112494	3
ENSG00000165349	SLC7A3	-3.013794848	4.098425632	-8.862542757	3.4736E-16	2.60675E-14	26.00196483	X
ENSG00000204516	MICB	0.776154862	7.547867289	8.838267316	4.06881E-16	3.03086E-14	25.92628402	6
ENSG00000228639	AC005152.3	-4.153784148	4.919684102	-8.840158547	4.01901E-16	3.00116E-14	25.88813993	17
ENSG00000154928	EPHB1	-1.541173627	7.420504108	-8.826245851	4.39999E-16	3.26951E-14	25.85164399	3
ENSG00000164124	TMEM144	-0.903085825	9.174166717	-8.816321956	4.69344E-16	3.47051E-14	25.79730031	4
ENSG00000184809	C21orf88	-2.595371727	2.39407701	-8.825089399	4.43323E-16	3.28613E-14	25.65471671	21
ENSG00000241566	IGKV2D-24	-1.345872729	0.853818966	-8.905060078	3.85767E-16	2.88781E-14	25.64034207	2
ENSG00000231290	APCDD1L-AS1	-2.279849101	5.164329364	-8.800414051	5.20488E-16	3.8393E-14	25.64022913	20
ENSG00000133519	ZDHHC8P1	-2.649033367	6.154039645	-8.79297923	5.46251E-16	4.01953E-14	25.6171862	22
ENSG00000141750	STAC2	-4.456950605	10.14254829	-8.787368197	5.66529E-16	4.14855E-14	25.59967507	17
ENSG00000197410	DCHS2	-1.244989637	6.3545	-8.77734241	6.04638E-16	4.39569E-14	25.51964193	4
ENSG00000119946	CNNM1	-1.723776836	5.683489069	-8.779054518	5.97954E-16	4.3681E-14	25.51568188	10
ENSG00000198250	ANTXRL	-1.974187065	4.254393741	-8.778063261	6.01815E-16	4.38571E-14	25.4650686	10
ENSG00000205002	AARD	-3.510851822	5.587633895	-8.770125038	6.33636E-16	4.56263E-14	25.45884921	8
ENSG00000131620	ANO1	-1.487522195	11.8688721	-8.752152594	7.11984E-16	5.07509E-14	25.36974159	11
ENSG00000271857	RP1-244F24.1	-1.651017921	4.866869228	-8.759292379	6.7977E-16	4.8832E-14	25.36594682	6
ENSG00000100994	PYGB	-0.678868211	12.96748188	-8.75131183	7.15875E-16	5.08221E-14	25.35797943	20
ENSG00000141934	PPAP2C	-1.515200721	9.644546225	-8.743954121	7.50846E-16	5.31799E-14	25.33132715	19
ENSG00000211972	IGHV3-66	-1.580444366	1.09082202	-8.791375687	5.51971E-16	4.05177E-14	25.30240676	14
ENSG00000262714	RP11-44F14.8	-1.807025901	2.053130926	-8.774094555	6.17521E-16	4.46787E-14	25.28972552	16
ENSG00000101773	RBBP8	-0.750050849	10.09478837	-8.73102643	8.16443E-16	5.74225E-14	25.24757907	18
ENSG00000138798	EGF	-3.406179366	6.651898016	-8.732322332	8.09619E-16	5.70753E-14	25.23772541	4
ENSG00000198286	CARD11	-0.884694038	6.972847536	-8.728159876	8.31742E-16	5.83448E-14	25.21681646	7
ENSG00000242908	RP11-454C18.2	-1.514783176	1.336234368	-8.775144053	6.13328E-16	4.44817E-14	25.21608575	3
ENSG00000137674	MMP20	-2.479029531	2.452025559	-8.755240378	6.9787E-16	4.98952E-14	25.21194281	11
ENSG00000211639	IGLV4-60	-1.820145807	1.178477487	-8.812444425	6.28493E-16	4.5364E-14	25.20986658	22
ENSG00000171219	CDC42BPG	-2.345522174	9.026751379	-8.724645466	8.50886E-16	5.92934E-14	25.207369	11
ENSG00000234899	AC005152.2	-3.149247027	6.432132838	-8.727849699	8.33414E-16	5.83448E-14	25.20634785	17
ENSG00000153246	PLA2R1	-0.942733415	10.66204087	-8.724036381	8.54248E-16	5.93909E-14	25.19885414	2
ENSG00000226074	PRSS44	-1.747637069	3.82428548	-8.734479983	7.98382E-16	5.64146E-14	25.16739408	3
ENSG00000137699	TRIM29	-2.752687351	10.16966418	-8.718398562	8.86002E-16	6.13166E-14	25.16367957	11
ENSG00000267097	RP11-309E23.2	1.671580199	2.378181522	8.755499304	6.96699E-16	4.98952E-14	25.14357996	18
ENSG00000110400	PVRL1	-1.045818578	10.10867463	-8.709343951	9.39467E-16	6.48683E-14	25.10887156	11
ENSG00000128438	TBC1D27	-1.986124805	2.787869594	-8.726420407	8.41163E-16	5.87513E-14	25.05191516	17
ENSG00000244405	ETV5	-0.79610088	9.939079637	-8.697341181	1.0153E-15	6.9786E-14	25.03383707	3
ENSG00000234948	RP4-723E3.1	-1.198785752	0.897823619	-8.751890465	7.13195E-16	5.07509E-14	25.00351879	20
ENSG00000182580	EPHB3	-2.367366688	9.255503606	-8.690727256	1.05966E-15	7.26693E-14	24.99113915	3
ENSG00000172673	THEMIS	-1.617512321	4.055711922	-8.698970353	1.00466E-15	6.9212E-14	24.95008659	6
ENSG00000181617	FDCSP	-3.931608963	5.209654563	-8.68426776	1.10483E-15	7.5425E-14	24.89983264	4
ENSG00000179826	MRGPRX3	-2.726261774	3.050646852	-8.687704915	1.08056E-15	7.39351E-14	24.82720064	11
ENSG00000242534	IGKV2D-28	-0.87895339	0.527274972	-8.792929108	8.76918E-16	6.08271E-14	24.77121086	2
ENSG00000072110	ACTN1	-0.662924715	13.9216541	-8.659819136	1.29377E-15	8.81069E-14	24.76911792	14
ENSG00000156804	FBXO32	-1.514582374	12.29782542	-8.65566596	1.32891E-15	9.01127E-14	24.75228417	8
ENSG00000166922	SCG5	-1.904617992	5.826978567	-8.64889632	1.38823E-15	9.39245E-14	24.68965641	15
ENSG00000254902	ANO1-AS1	-1.289983605	9.001451321	-8.640331752	1.46705E-15	9.83772E-14	24.6751585	11
ENSG00000178826	TMEM139	-1.484358066	7.60508732	-8.637353099	1.4955E-15	1.00063E-13	24.6492651	7
ENSG00000225490	RP4-610C12.3	1.284549689	3.398774483	8.659502472	1.29642E-15	8.81069E-14	24.64092888	20
ENSG00000012223	LTF	-2.883020607	11.90597464	-8.633185226	1.53621E-15	1.0256E-13	24.61101924	3
ENSG00000206579	XKR4	2.135102188	4.791341376	8.641269594	1.45821E-15	9.82197E-14	24.5875672	8
ENSG00000101680	LAMA1	-1.475759739	8.352736148	-8.61831021	1.6907E-15	1.12131E-13	24.53323604	18
ENSG00000154165	GPR15	-2.267025509	3.000242737	-8.640820267	1.46244E-15	9.82858E-14	24.52282587	3
ENSG00000065371	ROPN1	-3.120753541	4.155835146	-8.629362265	1.57453E-15	1.04656E-13	24.51417172	3
ENSG00000084453	SLCO1A2	-2.688277296	3.459791052	-8.631986701	1.54812E-15	1.03128E-13	24.49625831	12
ENSG00000119888	EPCAM	-3.237625226	8.08711371	-8.603692385	1.85751E-15	1.22389E-13	24.43161977	2
ENSG00000115221	ITGB6	-3.199842236	7.869410293	-8.600926485	1.89086E-15	1.24316E-13	24.41340588	2
ENSG00000125398	SOX9	-1.852872656	10.06840337	-8.599633189	1.90666E-15	1.25083E-13	24.41110216	17
ENSG00000230937	MIR205HG	-4.700352838	7.166357101	-8.596385926	1.94691E-15	1.27447E-13	24.37120124	1
ENSG00000140557	ST8SIA2	-2.947361565	3.987823183	-8.606978575	1.81864E-15	1.2009E-13	24.36143925	15
ENSG00000240040	AC096579.13	-1.344446932	1.148631605	-8.64445257	1.42859E-15	9.64393E-14	24.35169739	2
ENSG00000257829	RP11-845M18.6	-2.094464233	2.616513552	-8.609529449	1.78903E-15	1.18393E-13	24.2960588	12
ENSG00000204175	GPRIN2	-2.724900414	5.658873637	-8.582420414	2.12981E-15	1.3852E-13	24.26615971	10
